Date,Close
5/15/2019,8.3
5/16/2019,8.33
5/17/2019,8.39
5/20/2019,8.4
5/21/2019,8.33
5/22/2019,8.26
5/23/2019,7.94
5/24/2019,7.95
5/28/2019,7.83
5/29/2019,7.77
5/30/2019,7.63
5/31/2019,7.46
6/3/2019,7.33
6/4/2019,7.3
6/5/2019,7.15
6/6/2019,7.24
6/7/2019,7.29
6/10/2019,7.27
6/11/2019,7.2
6/12/2019,7.17
6/13/2019,7.12
6/14/2019,7.16
6/17/2019,7.08
6/18/2019,7.34
6/19/2019,7.46
6/20/2019,7.42
6/21/2019,7.16
6/24/2019,7.17
6/25/2019,7.03
6/26/2019,7
6/27/2019,7.02
6/28/2019,7.26
7/1/2019,7.31
7/2/2019,7.36
7/3/2019,7.55
7/5/2019,7.88
7/8/2019,7.86
7/9/2019,7.64
7/10/2019,7.63
7/11/2019,7.58
7/12/2019,7.68
7/15/2019,7.6
7/16/2019,7.75
7/17/2019,7.77
7/18/2019,7.34
7/19/2019,7.31
7/22/2019,7.3
7/23/2019,7.44
7/24/2019,7.82
7/25/2019,7.68
7/26/2019,7.81
7/29/2019,7.69
7/30/2019,7.69
7/31/2019,7.59
8/1/2019,7.46
8/2/2019,7.32
8/5/2019,7.07
8/6/2019,6.56
8/7/2019,6.18
8/8/2019,6.18
8/9/2019,6.06
8/12/2019,5.96
8/13/2019,5.69
8/14/2019,5.64
8/15/2019,5.57
8/16/2019,5.69
8/19/2019,5.66
8/20/2019,5.52
8/21/2019,5.39
8/22/2019,5.2
8/23/2019,4.99
8/26/2019,5.21
8/27/2019,5.27
8/28/2019,5.55
8/29/2019,5.63
8/30/2019,5.62
9/3/2019,5.39
9/4/2019,5.46
9/5/2019,5.46
9/6/2019,5.48
9/9/2019,5.63
9/10/2019,5.68
9/11/2019,5.7
9/12/2019,5.78
9/13/2019,5.91
9/16/2019,6.21
9/17/2019,6.4
9/18/2019,6.4
9/19/2019,6.36
9/20/2019,6.35
9/23/2019,6.5
9/24/2019,6.48
9/25/2019,6.45
9/26/2019,6.26
9/27/2019,5.99
9/30/2019,6.16
10/1/2019,6
10/2/2019,6.11
10/3/2019,6.01
10/4/2019,6.09
10/7/2019,5.93
10/8/2019,5.7
10/9/2019,5.6
10/10/2019,5.75
10/11/2019,5.75
10/14/2019,5.8
10/15/2019,6
10/16/2019,5.91
10/17/2019,5.99
10/18/2019,5.95
10/21/2019,5.93
10/22/2019,5.95
10/23/2019,6.19
10/24/2019,6.04
10/25/2019,6.11
10/28/2019,6.19
10/29/2019,6.21
10/30/2019,6.27
10/31/2019,6.35
11/1/2019,7.15
11/4/2019,6.72
11/5/2019,6.46
11/6/2019,6.49
11/7/2019,6.43
11/8/2019,6.46
11/11/2019,6.56
11/12/2019,6.55
11/13/2019,6.48
11/14/2019,6.42
11/15/2019,6.4
11/18/2019,6.38
11/19/2019,6.33
11/20/2019,6.23
11/21/2019,6.11
11/22/2019,6.15
11/25/2019,6.07
11/26/2019,5.89
11/27/2019,5.98
11/29/2019,6.13
12/2/2019,5.94
12/3/2019,5.98
12/4/2019,6.27
12/5/2019,6.74
12/6/2019,6.89
12/9/2019,6.67
12/10/2019,6.51
12/11/2019,6.58
12/12/2019,6.65
12/13/2019,6.54
12/16/2019,6.53
12/17/2019,6.52
12/18/2019,6.53
12/19/2019,6.53
12/20/2019,6.63
12/23/2019,7
12/24/2019,6.98
12/26/2019,7.09
12/27/2019,7.06
12/30/2019,7.02
12/31/2019,7.42
1/2/2020,7.19
1/3/2020,7.12
1/6/2020,7.08
1/7/2020,7
1/8/2020,7.02
1/9/2020,6.88
1/10/2020,6.72
1/13/2020,6.72
1/14/2020,6.65
1/15/2020,6.75
1/16/2020,6.68
1/17/2020,6.7
1/21/2020,6.59
1/22/2020,6.6
1/23/2020,6.6
1/24/2020,6.67
1/27/2020,6.72
1/28/2020,6.85
1/29/2020,6.77
1/30/2020,6.8
1/31/2020,6.75
2/3/2020,6.92
2/4/2020,7.09
2/5/2020,7.34
2/6/2020,7.52
2/7/2020,7.53
2/10/2020,7.83
2/11/2020,8.01
2/12/2020,7.71
2/13/2020,7.5
2/14/2020,7.45
2/18/2020,7.38
2/19/2020,7.46
2/20/2020,7.51
2/21/2020,7.45
2/24/2020,7.02
2/25/2020,6.91
2/26/2020,6.72
2/27/2020,6.49
2/28/2020,6.29
3/2/2020,6.3
3/3/2020,6.22
3/4/2020,6.26
3/5/2020,5.26
3/6/2020,5.19
3/9/2020,4.68
3/10/2020,4.69
3/11/2020,4.09
3/12/2020,3.38
3/13/2020,3.83
3/16/2020,3.35
3/17/2020,3.56
3/18/2020,3.36
3/19/2020,3.92
3/20/2020,3.23
3/23/2020,3.14
3/24/2020,3.58
3/25/2020,3.84
3/26/2020,4.34
3/27/2020,4.02
3/30/2020,4.12
3/31/2020,4.76
4/1/2020,4.02
4/2/2020,4.01
4/3/2020,4.02
4/6/2020,4.54
4/7/2020,4.48
4/8/2020,4.45
4/9/2020,4.71
4/13/2020,4.5
4/14/2020,4.58
4/15/2020,4.42
4/16/2020,4.59
4/17/2020,5.86
4/20/2020,5.49
4/21/2020,5.3
4/22/2020,5.34
4/23/2020,5.55
4/24/2020,5.47
4/27/2020,5.5
4/28/2020,5.61
4/29/2020,6.21
4/30/2020,5.92
5/1/2020,5.84
5/4/2020,5.48
5/5/2020,5.06
5/6/2020,5.05
5/7/2020,5.44
5/8/2020,5.46
5/11/2020,5.4
5/12/2020,5.28
5/13/2020,5.32
5/14/2020,5.25
5/15/2020,5.29
5/18/2020,5.2
5/19/2020,5.25
5/20/2020,5.63
5/21/2020,6.17
5/22/2020,6.13
5/26/2020,6.31
5/27/2020,6.51
5/28/2020,6.17
5/29/2020,6.51
6/1/2020,6.47
6/2/2020,6.4
6/3/2020,6.5
6/4/2020,6.81
6/5/2020,6.72
6/8/2020,6.9
6/9/2020,6.79
6/10/2020,6.72
6/11/2020,6.29
6/12/2020,6.2
6/15/2020,6.35
6/16/2020,6.47
6/17/2020,6.21
6/18/2020,6.3
6/19/2020,6.4
6/22/2020,6.15
6/23/2020,6.13
6/24/2020,5.82
6/25/2020,6.04
6/26/2020,5.32
6/29/2020,5.64
6/30/2020,5.27
7/1/2020,5.48
7/2/2020,5.25
7/6/2020,5.33
7/7/2020,5.16
7/8/2020,5.11
7/9/2020,4.96
7/10/2020,5.26
7/13/2020,5.31
7/14/2020,5.28
7/15/2020,5.5
7/16/2020,5.48
7/17/2020,5.5
7/20/2020,5.38
7/21/2020,5.29
7/22/2020,5.63
7/23/2020,5.54
7/24/2020,6.1
7/27/2020,5.73
7/28/2020,5.7
7/29/2020,5.78
7/30/2020,5.72
7/31/2020,5.46
8/3/2020,5.62
8/4/2020,6.41
8/5/2020,6.34
8/6/2020,6.52
8/7/2020,6.47
8/10/2020,6.56
8/11/2020,6.52
8/12/2020,6.67
8/13/2020,6.45
8/14/2020,6.49
8/17/2020,6.22
8/18/2020,6.09
8/19/2020,6.08
8/20/2020,6
8/21/2020,5.95
8/24/2020,6.13
8/25/2020,6.16
8/26/2020,6.15
8/27/2020,6.09
8/28/2020,6.03
8/31/2020,5.75
9/1/2020,5.8
9/2/2020,5.87
9/3/2020,5.78
9/4/2020,5.7
9/8/2020,5.95
9/9/2020,5.97
9/10/2020,5.72
9/11/2020,5.6
9/14/2020,5.76
9/15/2020,5.9
9/16/2020,6.06
9/17/2020,5.96
9/18/2020,5.8
9/21/2020,5.38
9/22/2020,5.51
9/23/2020,5.19
9/24/2020,5.1
9/25/2020,5.15
9/28/2020,5.21
9/29/2020,5.12
9/30/2020,5.19
10/1/2020,5.23
10/2/2020,5.3
10/5/2020,5.45
10/6/2020,5.21
10/7/2020,5.29
10/8/2020,5.31
10/9/2020,5.27
10/12/2020,5.53
10/13/2020,5.32
10/14/2020,5.29
10/15/2020,5.36
10/16/2020,5.36
10/19/2020,5.19
10/20/2020,5.1
10/21/2020,5.18
10/22/2020,5.28
10/23/2020,5.25
10/26/2020,5.06
10/27/2020,4.97
10/28/2020,4.76
10/29/2020,4.97
10/30/2020,4.99
11/2/2020,5.22
11/3/2020,5.38
11/4/2020,5.45
11/5/2020,5.7
11/6/2020,5.95
11/9/2020,6.15
11/10/2020,6.51
11/11/2020,6.62
11/12/2020,6.69
11/13/2020,6.83
11/16/2020,7.16
11/17/2020,7.33
11/18/2020,7.2
11/19/2020,7.15
11/20/2020,7.26
11/23/2020,7.64
11/24/2020,8.21
11/25/2020,8.34
11/27/2020,8.14
11/30/2020,8.19
12/1/2020,8.18
12/2/2020,8.4
12/3/2020,8.25
12/4/2020,8.42
12/7/2020,8.44
12/8/2020,8.64
12/9/2020,8.58
12/10/2020,8.9
12/11/2020,9.31
12/14/2020,9.02
12/15/2020,9.33
12/16/2020,8.95
12/17/2020,8.99
12/18/2020,10.03
12/21/2020,9.91
12/22/2020,10
12/23/2020,10.28
12/24/2020,10.18
12/28/2020,10.7
12/29/2020,10.35
12/30/2020,10.38
