Date,Close
3/2/2015 16:00:00,154.12
3/3/2015 16:00:00,154.77
3/4/2015 16:00:00,152.11
3/5/2015 16:00:00,155.42
3/6/2015 16:00:00,153.29
3/9/2015 16:00:00,152.16
3/10/2015 16:00:00,148.07
3/11/2015 16:00:00,149.05
3/12/2015 16:00:00,149.98
3/13/2015 16:00:00,148.21
3/16/2015 16:00:00,150.16
3/17/2015 16:00:00,150.04
3/18/2015 16:00:00,152.28
3/19/2015 16:00:00,151.51
3/20/2015 16:00:00,152.16
3/23/2015 16:00:00,150.67
3/24/2015 16:00:00,151.47
3/25/2015 16:00:00,148.66
3/26/2015 16:00:00,148.89
3/27/2015 16:00:00,148.56
3/30/2015 16:00:00,150.83
3/31/2015 16:00:00,150.92
4/1/2015 16:00:00,152.51
4/2/2015 16:00:00,153.01
4/6/2015 16:00:00,152.65
4/7/2015 16:00:00,154.71
4/8/2015 16:00:00,156.27
4/9/2015 16:00:00,156.53
4/10/2015 16:00:00,157.85
4/13/2015 16:00:00,157.39
4/14/2015 16:00:00,157.43
4/15/2015 16:00:00,158.61
4/16/2015 16:00:00,158.03
4/17/2015 16:00:00,156.22
4/20/2015 16:00:00,158.37
4/21/2015 16:00:00,158.24
4/22/2015 16:00:00,158.25
4/23/2015 16:00:00,162.66
4/24/2015 16:00:00,162.24
4/27/2015 16:00:00,163.46
4/28/2015 16:00:00,161.45
4/29/2015 16:00:00,163.22
4/30/2015 16:00:00,160.89
5/1/2015 16:00:00,159.13
5/4/2015 16:00:00,156.46
5/5/2015 16:00:00,154.64
5/6/2015 16:00:00,153.21
5/7/2015 16:00:00,153.36
5/8/2015 16:00:00,154.82
5/11/2015 16:00:00,153.64
5/12/2015 16:00:00,153.04
5/13/2015 16:00:00,153.32
5/14/2015 16:00:00,154.88
5/15/2015 16:00:00,154.34
5/18/2015 16:00:00,154.37
5/19/2015 16:00:00,153.46
5/20/2015 16:00:00,152.02
5/21/2015 16:00:00,154.81
5/22/2015 16:00:00,154.25
5/26/2015 16:00:00,152.86
5/27/2015 16:00:00,153.63
5/28/2015 16:00:00,152.92
5/29/2015 16:00:00,152.14
6/1/2015 16:00:00,153.7
6/2/2015 16:00:00,154.17
6/3/2015 16:00:00,154.36
6/4/2015 16:00:00,151.3
6/5/2015 16:00:00,154.75
6/8/2015 16:00:00,152.72
6/9/2015 16:00:00,151.28
6/10/2015 16:00:00,159.51
6/11/2015 16:00:00,161.37
6/12/2015 16:00:00,161.54
6/15/2015 16:00:00,161.36
6/16/2015 16:00:00,163.07
6/17/2015 16:00:00,160.75
6/18/2015 16:00:00,162.1
6/19/2015 16:00:00,161.39
6/22/2015 16:00:00,161.93
6/23/2015 16:00:00,161.99
6/24/2015 16:00:00,159.98
6/25/2015 16:00:00,160.11
6/26/2015 16:00:00,159.3
6/29/2015 16:00:00,155.34
6/30/2015 16:00:00,156.06
7/1/2015 16:00:00,155.99
7/2/2015 16:00:00,156.04
7/6/2015 16:00:00,155.42
7/7/2015 16:00:00,154.32
7/8/2015 16:00:00,152.96
7/9/2015 16:00:00,153.61
7/10/2015 16:00:00,154.25
7/13/2015 16:00:00,156.49
7/14/2015 16:00:00,156.56
7/15/2015 16:00:00,155.56
7/16/2015 16:00:00,156
7/17/2015 16:00:00,154
7/20/2015 16:00:00,155.58
7/21/2015 16:00:00,154.49
7/22/2015 16:00:00,153.5
7/23/2015 16:00:00,151.49
7/24/2015 16:00:00,152.07
7/27/2015 16:00:00,149.3
7/28/2015 16:00:00,151.68
7/29/2015 16:00:00,153.75
7/30/2015 16:00:00,154.29
7/31/2015 16:00:00,154.82
8/3/2015 16:00:00,154.36
8/4/2015 16:00:00,154.24
8/5/2015 16:00:00,153.99
8/6/2015 16:00:00,159.01
8/7/2015 16:00:00,160
8/10/2015 16:00:00,160.58
8/11/2015 16:00:00,161.15
8/12/2015 16:00:00,161.38
8/13/2015 16:00:00,161.57
8/14/2015 16:00:00,162.51
8/17/2015 16:00:00,163.86
8/18/2015 16:00:00,162.28
8/19/2015 16:00:00,162.34
8/20/2015 16:00:00,156.74
8/21/2015 16:00:00,151.93
8/24/2015 16:00:00,145.51
8/25/2015 16:00:00,142.88
8/26/2015 16:00:00,147.29
8/27/2015 16:00:00,151.21
8/28/2015 16:00:00,151.34
8/31/2015 16:00:00,149.16
9/1/2015 16:00:00,144.72
9/2/2015 16:00:00,146.03
9/3/2015 16:00:00,149.71
9/4/2015 16:00:00,148.34
9/8/2015 16:00:00,153.49
9/9/2015 16:00:00,151.94
9/10/2015 16:00:00,151.31
9/11/2015 16:00:00,152.23
9/14/2015 16:00:00,150.74
9/15/2015 16:00:00,153.49
9/16/2015 16:00:00,153.66
9/17/2015 16:00:00,154.57
9/18/2015 16:00:00,153.31
9/21/2015 16:00:00,156.54
9/22/2015 16:00:00,154.03
9/23/2015 16:00:00,153.99
9/24/2015 16:00:00,149.65
9/25/2015 16:00:00,150.52
9/28/2015 16:00:00,143.25
9/29/2015 16:00:00,140.62
9/30/2015 16:00:00,137.62
10/1/2015 16:00:00,137.94
10/2/2015 16:00:00,140.85
10/5/2015 16:00:00,144.24
10/6/2015 16:00:00,143.11
10/7/2015 16:00:00,145.57
10/8/2015 16:00:00,146.93
10/9/2015 16:00:00,147.2
10/12/2015 16:00:00,146.72
10/13/2015 16:00:00,145.59
10/14/2015 16:00:00,144.45
10/15/2015 16:00:00,145.17
10/16/2015 16:00:00,145.65
10/19/2015 16:00:00,146.86
10/20/2015 16:00:00,145.67
10/21/2015 16:00:00,144.59
10/22/2015 16:00:00,146.36
10/23/2015 16:00:00,148.51
10/26/2015 16:00:00,146.92
10/27/2015 16:00:00,141.3
10/28/2015 16:00:00,144.73
10/29/2015 16:00:00,144.67
10/30/2015 16:00:00,144.86
11/2/2015 16:00:00,144.95
11/3/2015 16:00:00,147.95
11/4/2015 16:00:00,144
11/5/2015 16:00:00,154.59
11/6/2015 16:00:00,156.4
11/9/2015 16:00:00,153.47
11/10/2015 16:00:00,154.19
11/11/2015 16:00:00,153.12
11/12/2015 16:00:00,150.63
11/13/2015 16:00:00,146.82
11/16/2015 16:00:00,148.52
11/17/2015 16:00:00,148.27
11/18/2015 16:00:00,151.72
11/19/2015 16:00:00,151.57
11/20/2015 16:00:00,152.21
11/23/2015 16:00:00,152.99
11/24/2015 16:00:00,154.72
11/25/2015 16:00:00,153.67
11/27/2015 16:00:00,152.74
11/30/2015 16:00:00,153.71
12/1/2015 16:00:00,153.49
12/2/2015 16:00:00,151.96
12/3/2015 16:00:00,148.95
12/4/2015 16:00:00,150.52
12/7/2015 16:00:00,147.51
12/8/2015 16:00:00,147.6
12/9/2015 16:00:00,146
12/10/2015 16:00:00,146.76
12/11/2015 16:00:00,139.81
12/14/2015 16:00:00,139.31
12/15/2015 16:00:00,141.49
12/16/2015 16:00:00,144.25
12/17/2015 16:00:00,142.79
12/18/2015 16:00:00,140.32
12/21/2015 16:00:00,141.38
12/22/2015 16:00:00,142.14
12/23/2015 16:00:00,145.41
12/24/2015 16:00:00,145.34
12/28/2015 16:00:00,143.85
12/29/2015 16:00:00,145.39
12/30/2015 16:00:00,143.12
12/31/2015 16:00:00,142.93
1/4/2016 16:00:00,140.63
1/5/2016 16:00:00,136.76
1/6/2016 16:00:00,132.66
1/7/2016 16:00:00,128.5
1/8/2016 16:00:00,129.26
1/11/2016 16:00:00,125.56
1/12/2016 16:00:00,124.29
1/13/2016 16:00:00,117.66
1/14/2016 16:00:00,120.02
1/15/2016 16:00:00,118.16
1/19/2016 16:00:00,114.85
1/20/2016 16:00:00,114.9
1/21/2016 16:00:00,116.75
1/22/2016 16:00:00,123.66
1/25/2016 16:00:00,119.01
1/26/2016 16:00:00,120.14
1/27/2016 16:00:00,118.02
1/28/2016 16:00:00,117.5
1/29/2016 16:00:00,122.84
2/1/2016 16:00:00,121.76
2/2/2016 16:00:00,117.75
2/3/2016 16:00:00,121.9
2/4/2016 16:00:00,124.75
2/5/2016 16:00:00,123.76
2/8/2016 16:00:00,117.37
2/9/2016 16:00:00,113.87
2/10/2016 16:00:00,114.99
2/11/2016 16:00:00,113.39
2/12/2016 16:00:00,117.46
2/16/2016 16:00:00,124.61
2/17/2016 16:00:00,127.5
2/18/2016 16:00:00,126.99
2/19/2016 16:00:00,127.97
2/22/2016 16:00:00,129.79
2/23/2016 16:00:00,126.37
2/24/2016 16:00:00,128.12
2/25/2016 16:00:00,127.63
2/26/2016 16:00:00,128
2/29/2016 16:00:00,127.69
3/1/2016 16:00:00,134.57
3/2/2016 16:00:00,135.24
3/3/2016 16:00:00,137.71
3/4/2016 16:00:00,138.03
3/7/2016 16:00:00,141.74
3/8/2016 16:00:00,135.82
3/9/2016 16:00:00,136.6
3/10/2016 16:00:00,135.1
3/11/2016 16:00:00,139.79
3/14/2016 16:00:00,139.51
3/15/2016 16:00:00,139.97
3/16/2016 16:00:00,140.42
3/17/2016 16:00:00,142.79
3/18/2016 16:00:00,147.36
3/21/2016 16:00:00,146.79
3/22/2016 16:00:00,146.86
3/23/2016 16:00:00,146.1
3/24/2016 16:00:00,145.86
3/28/2016 16:00:00,145.75
3/29/2016 16:00:00,147.66
3/30/2016 16:00:00,147.76
3/31/2016 16:00:00,148.75
4/1/2016 16:00:00,148.64
4/4/2016 16:00:00,149.06
4/5/2016 16:00:00,145.43
4/6/2016 16:00:00,146.7
4/7/2016 16:00:00,144.65
4/8/2016 16:00:00,145.68
4/11/2016 16:00:00,146.61
4/12/2016 16:00:00,148.98
4/13/2016 16:00:00,151.91
4/14/2016 16:00:00,151.02
